experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,summary,,psi_T,20,304.2885763472742,165.1562055241443,36.93005024579129,226.99309285232556,381.58405984222287,77.29548349494866
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,summary,,rounds,20,100.0,0.0,0.0,100.0,100.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,summary,,runtime_seconds,20,2.904383281362243,0.044148971902713906,0.009872010231119652,2.8837209264831447,2.9250456362413413,0.020662354879098357
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,summary,,seed,20,119.5,5.916079783099616,1.3228756555322954,116.73118943197974,122.26881056802026,2.768810568020254
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,summary,,theorem_rhs,20,2643.2419427002565,47.29233598124799,10.574887806882971,2621.1084481477815,2665.3754372527314,22.133494552475184
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,summary,,theorem_rhs_policy_schedule,20,2643.2419427002565,47.29233598124799,10.574887806882971,2621.1084481477815,2665.3754372527314,22.133494552475184
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,summary,,u_T,20,14.314769209090196,3.327647360005281,0.7440845702119523,12.757382305122512,15.87215611305788,1.5573869039676842
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,E_T,20,2.545731397223385,0.4536983323654814,0.10145003124475094,2.3333940415076464,2.7580687529391232,0.2123373557157382
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,F_T,20,0.0895350454224906,0.03170576255287866,0.007089624034670394,0.07469629178121419,0.10437379906376702,0.01483875364127642
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,Gamma_dynamic_T,20,199.78141761610635,3.619570205509061,0.8093605028851143,198.0874066148798,201.4754286173329,1.6940110012265497
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,Lambda_alg_T,20,184.96332250700505,1.896171775621802,0.42399689873068275,184.0758867989672,185.8507582150429,0.8874357080378427
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,S_T,20,2632.9450454369403,0.0,0.0,2632.9450454369403,2632.9450454369403,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,V_alg_T,20,7.549961334946443,3.1565461827327352,0.7058251838707869,6.072652246897718,9.027270422995167,1.4773090880487243
